ticker,quarter,sector,mgmt_lm_score,mgmt_finbert_score,mgmt_gpt_score_norm,mgmt_gpt_score_intensity_wt,mgmt_lm_uncertainty_score,analyst_lm_score,analyst_finbert_score,analyst_gpt_score_norm,analyst_gpt_score_intensity_wt,analyst_lm_uncertainty_score,div_lm_score,div_finbert_score,div_gpt_score_norm
DE,2024Q3,Industrials,0.16126126126126125,0.056048734075817716,0.11351351351351352,0.23243243243243247,0.06276386106430171,0.09689922480620156,0.16845344576638102,0.06511627906976744,0.15813953488372093,0.05309424837284991,0.0643620364550597,-0.1124047116905633,0.04839723444374608
DELL,2023Q4,IT,0.23081232492997197,0.36375569817884,0.3563025210084034,0.9294117647058824,0.06622005857366502,0.25,0.0044116551677385865,0.16666666666666666,0.3333333333333333,0.04812341374321022,-0.019187675070028026,0.35934404301110145,0.18963585434173671
DELL,2024Q1,IT,0.189873417721519,0.41779501370118954,0.38734177215189874,0.8886075949367089,0.07010013876867402,0.1,0.2129086446017027,0.24,0.45999999999999996,0.052702020202020194,0.089873417721519,0.20488636909948685,0.14734177215189875
DELL,2024Q2,IT,0.1517799352750809,0.3661981461235114,0.39223300970873787,0.9747572815533981,0.07112896776861155,0.15555555555555553,0.09363502692431208,0.1733333333333333,0.3866666666666667,0.059476023882172435,-0.003775620280474623,0.27256311919919934,0.21889967637540456
DELL,2024Q3,IT,0.24971751412429377,0.4399392822741578,0.45084745762711864,1.1830508474576271,0.06608706783984869,0.19696969696969696,-0.05965487565845253,-0.05454545454545456,-0.03636363636363637,0.02450322789506848,0.05274781715459681,0.4995941579326103,0.5053929121725732
DOV,2023Q4,Industrials,0.10691823899371068,0.21634362599338,0.14339622641509434,0.4075471698113208,0.06356287371424348,0.0,0.1288090484216809,-0.24,-0.24,0.0325,0.10691823899371068,0.08753457757169911,0.3833962264150943
DOV,2024Q1,Industrials,0.1366666666666667,0.4391048462026649,0.2488888888888889,0.6222222222222222,0.05929707870902351,0.23809523809523808,0.0661255656076329,0.17142857142857143,0.34285714285714286,0.0634296780913322,-0.1014285714285714,0.372979280595032,0.07746031746031748
DOV,2024Q2,Industrials,0.1909722222222222,0.396090549659372,0.32083333333333336,0.8208333333333334,0.06854681801927114,0.16666666666666666,0.10113679873757063,0.175,0.5125,0.049330381113917667,0.024305555555555552,0.29495375092180137,0.14583333333333337
DOV,2024Q3,Industrials,0.10555555555555556,0.2580738133026494,0.14666666666666667,0.52,0.06230865516315437,0.05,0.07886631609871984,-0.06000000000000001,-0.04,0.04899012236473535,0.05555555555555555,0.17920749720392953,0.20666666666666667
EA,2023Q4,IT,0.28763440860215056,0.5159412425672335,0.5010752688172043,1.3118279569892473,0.05475679184679711,0.325,0.16860467577353117,0.16,0.33999999999999997,0.01867816091954022,-0.03736559139784945,0.34733656679370234,0.3410752688172043
EA,2024Q1,IT,0.21753472222222223,0.46450472583334584,0.46875,1.1520833333333333,0.06493794083751021,0.39285714285714285,0.08974896052053993,0.08571428571428573,0.17142857142857146,0.06484643679135929,-0.17532242063492062,0.3747557653128059,0.38303571428571426
EA,2024Q2,IT,0.17228464419475653,0.4640216849838499,0.47191011235955055,1.1640449438202247,0.061262372278751476,0.0625,0.13748775026760993,0.35,0.8,0.0865079365079365,0.10978464419475653,0.3265339347162399,0.12191011235955057
EA,2024Q3,IT,0.17790262172284646,0.43542873519839026,0.41123595505617977,1.1280898876404495,0.07254867008697952,0.0,0.14933699928224084,-0.075,6.938893903907228e-18,0.06947705541103888,0.17790262172284646,0.28609173591614945,0.4862359550561798
EBAY,2023Q4,IT,0.17572463768115942,0.40609492615634657,0.32608695652173914,0.7347826086956523,0.06673735326438705,0.0,0.02764625824056568,-0.125,-1.3877787807814457e-17,0.08345004668534077,0.17572463768115942,0.3784486679157809,0.45108695652173914
EBAY,2024Q1,IT,0.17876344086021506,0.4718112373469217,0.3870967741935484,0.9612903225806452,0.06941699499253,-0.08333333333333333,0.023804990574717536,-0.19999999999999998,-0.6333333333333333,0.07400793650793648,0.2620967741935484,0.4480062467722042,0.5870967741935483
EBAY,2024Q2,IT,0.16228070175438597,0.5639105336495528,0.3087719298245614,0.7649122807017544,0.06769552022169471,0.19230769230769232,0.15060671110852403,-0.04615384615384615,0.015384615384615389,0.03786639885777814,-0.03002699055330635,0.41330382254102876,0.3549257759784076
EBAY,2024Q3,IT,0.14112903225806453,0.4739038190398846,0.21290322580645163,0.529032258064516,0.06531767620698477,0.25,0.06769869825802739,-0.05,-0.05,0.048989661654135326,-0.10887096774193547,0.4062051207818572,0.26290322580645165
EFX,2023Q4,Industrials,0.16527777777777777,0.32896329544018954,0.33194444444444443,0.8472222222222222,0.061853751990578125,0.2,0.3524595253169537,0.2,0.4,0.050303030303030294,-0.03472222222222224,-0.02349622987676414,0.13194444444444442
EFX,2024Q1,Industrials,0.15497076023391812,0.37105716595001387,0.3286549707602339,0.849122807017544,0.07816047416456372,0.03333333333333333,0.13606089098999893,0.09333333333333334,0.25333333333333335,0.09844424678905656,0.1216374269005848,0.23499627496001493,0.2353216374269006
EFX,2024Q2,Industrials,0.19228395061728396,0.44047222483937665,0.35185185185185186,0.8481481481481482,0.07241621512010062,0.15,0.09447605224947132,0.16000000000000003,0.4400000000000001,0.06099870313269484,0.04228395061728396,0.34599617258990534,0.19185185185185183
EFX,2024Q3,Industrials,0.20132924335378322,0.4126920923733501,0.35950920245398776,0.9595092024539877,0.07290437720676737,0.056818181818181816,-0.026046732017262444,0.02727272727272728,0.10000000000000003,0.06782226193422004,0.1445110615356014,0.4387388243906125,0.3322364751812605
EME,2023Q4,Industrials,0.1812015503875969,0.37732304882821305,0.286046511627907,0.6953488372093024,0.05418996718656106,0.1,0.4295110428705812,0.07999999999999999,0.2,0.050562770562770545,0.08120155038759688,-0.052187994042368124,0.20604651162790702
EME,2024Q1,Industrials,0.07657657657657657,0.3175638956395355,0.327027027027027,0.8081081081081082,0.06554183539481387,0.0,0.021201175265014117,0.0,0.0,0.058095238095238075,0.07657657657657657,0.2963627203745214,0.327027027027027
EME,2024Q2,Industrials,0.15298507462686567,0.37783947952592106,0.3283582089552239,0.7970149253731345,0.06269051978250482,0.0,0.025347148254513757,0.04,0.08,0.04369640576537126,0.15298507462686567,0.35249233127140733,0.2883582089552239
EME,2024Q3,Industrials,0.1316425120772947,0.3375000988430195,0.35942028985507246,0.8608695652173914,0.053240890448114815,0.20833333333333331,0.08966114104259756,0.125,0.325,0.08593829577285458,-0.07669082125603863,0.24783895780042195,0.23442028985507246
EMR,2023Q4,Industrials,0.202991452991453,0.41744818792750055,0.3794871794871795,0.8794871794871796,0.059837571909818955,0.07407407407407407,0.17324875264118111,0.08888888888888888,0.15555555555555556,0.10321869488536155,0.12891737891737892,0.24419943528631943,0.2905982905982907
EMR,2024Q1,Industrials,0.2048611111111111,0.44419768137029475,0.3333333333333333,0.9027777777777778,0.06268982089731953,0.0625,0.20543909526895732,0.225,0.5750000000000001,0.05868940529735131,0.1423611111111111,0.23875858610133743,0.10833333333333331
EMR,2024Q2,Industrials,0.14705882352941177,0.3563726733246928,0.33529411764705885,0.8058823529411765,0.05054403330681571,0.045454545454545456,0.10295307983390307,0.03636363636363636,0.09090909090909091,0.06479717309089618,0.10160427807486631,0.25341959349078974,0.2989304812834225
EMR,2024Q3,Industrials,0.19487179487179487,0.470271409692195,0.37948717948717947,0.935042735042735,0.07028474007035183,0.12962962962962962,0.1046151855132646,0.1111111111111111,0.2222222222222222,0.03889233291467656,0.06524216524216525,0.3656562241789304,0.26837606837606837
EPAM,2023Q4,IT,0.11144578313253012,0.2061359065652163,0.06746987951807229,0.1855421686746988,0.06814297784083727,0.07142857142857142,0.016618098265358348,-0.14285714285714285,-0.2571428571428572,0.0966762958670343,0.040017211703958694,0.18951780829985795,0.21032702237521514
EPAM,2024Q1,IT,0.0702247191011236,0.2644154511737438,0.0696629213483146,0.2,0.07323421415827494,0.05555555555555555,-0.0211853004164166,-0.2,-0.4444444444444444,0.05823883087986402,0.014669163545568048,0.2856007515901604,0.2696629213483146
EPAM,2024Q2,IT,0.18734177215189873,0.39475190879989275,0.24050632911392406,0.5949367088607594,0.07066194432693579,0.25,0.08793946274090556,-0.15,-0.375,0.0864845726938118,-0.06265822784810127,0.30681244605898716,0.390506329113924
EPAM,2024Q3,IT,0.1621376811594203,0.32874189734803105,0.15217391304347827,0.3978260869565218,0.08019138138855915,0.09090909090909091,0.06712673739953473,-0.05454545454545456,-0.018181818181818184,0.044691386220829805,0.07122859025032938,0.2616151599484963,0.20671936758893283
ETN,2023Q4,Industrials,0.24103641456582633,0.4641660329017068,0.36638655462184877,0.9899159663865548,0.05744645581854751,0.20833333333333331,0.2189084351994097,0.075,0.175,0.0520366253411466,0.03270308123249302,0.24525759770229713,0.29138655462184876
ETN,2024Q1,Industrials,0.25290697674418605,0.41111628050634336,0.36046511627906974,0.9651162790697675,0.05974123275556956,0.05555555555555555,0.2595388677178157,-0.08888888888888889,0.022222222222222247,0.06536531279178336,0.1973514211886305,0.15157741278852765,0.44935400516795865
ETN,2024Q2,Industrials,0.25016339869281046,0.5340096049019885,0.4843137254901961,1.2725490196078433,0.06131973416088293,0.1,0.1408429999525348,0.06666666666666667,0.2533333333333333,0.06784928377508245,0.15016339869281045,0.39316660494945366,0.4176470588235294
ETN,2024Q3,Industrials,0.2132440476190476,0.40381139105219127,0.3964285714285714,0.9839285714285715,0.07169221976766325,0.11594202898550723,0.1712733099803976,0.1391304347826087,0.2956521739130435,0.058923645708463465,0.09730201863354038,0.23253808107179366,0.2572981366459627
FAST,2023Q4,Industrials,0.05263157894736842,0.11374401156545468,0.09473684210526316,0.2578947368421053,0.05830026276334745,0.5,0.5438055349513888,0.0,0.0,0.0,-0.4473684210526316,-0.4300615233859342,0.09473684210526316
FAST,2024Q1,Industrials,0.16260162601626016,0.28199663860496227,0.2097560975609756,0.5073170731707317,0.062219833142508646,0.4166666666666667,0.4034013415997227,0.26666666666666666,0.5333333333333333,0.02425044091710757,-0.2540650406504065,-0.12140470299476042,-0.05691056910569106
FAST,2024Q2,Industrials,0.10714285714285714,0.17832068398240064,0.14761904761904762,0.43809523809523815,0.055531319061261554,0.0,0.0706383888609707,0.05,0.05,0.024705882352941175,0.10714285714285714,0.10768229512142995,0.09761904761904762
FAST,2024Q3,Industrials,0.09649122807017543,0.1731505110173633,0.1736842105263158,0.4052631578947368,0.0695650361436273,0.08333333333333333,0.1403069367321829,0.0,0.0,0.11296296296296295,0.013157894736842105,0.03284357428518042,0.1736842105263158
FDS,2023Q4,Industrials,0.1511904761904762,0.47024683809307005,0.26571428571428574,0.6314285714285715,0.05604777942671166,0.09722222222222221,0.0046540743205695945,0.11666666666666665,0.2333333333333333,0.05145320001181908,0.053968253968254,0.4655927637725005,0.1490476190476191
FDS,2024Q1,Industrials,0.11848958333333333,0.42323676701198565,0.278125,0.675,0.06040479126618129,0.175,-0.11231286339461806,-0.06,-0.06000000000000001,0.07950792757294303,-0.05651041666666666,0.5355496304066037,0.338125
FDS,2024Q2,Industrials,0.18247863247863247,0.4429543627700649,0.37692307692307697,0.8794871794871796,0.0667994996880778,0.26515151515151514,0.059310839596119755,0.07272727272727274,0.18181818181818182,0.08528261704746215,-0.08267288267288267,0.3836435231739451,0.3041958041958042
FDS,2024Q3,Industrials,0.14333333333333334,0.5609668709337712,0.38799999999999996,0.96,0.056863147541921136,0.17424242424242423,0.6362895568494092,0.2545454545454545,0.5363636363636364,0.07083224359958307,-0.030909090909090886,-0.07532268591563807,0.13345454545454544
FDX,2023Q4,Industrials,0.1554307116104869,0.37285204919243464,0.3191011235955056,0.804494382022472,0.06346136006114075,0.125,0.11127427057363092,-0.016666666666666663,0.09999999999999999,0.07160737971986757,0.03043071161048691,0.2615777786188037,0.33576779026217224
FDX,2024Q1,Industrials,0.24426523297491037,0.4943301831171798,0.3354838709677419,0.821505376344086,0.06270553764885121,-0.1,0.023523642309010016,-0.08,-0.12000000000000002,0.04929266136162686,0.3442652329749104,0.4708065408081698,0.4154838709677419
FDX,2024Q2,Industrials,0.19498207885304658,0.5074858590610005,0.27956989247311825,0.6967741935483872,0.057534324075872514,0.041666666666666664,-0.08141239810114108,-0.2333333333333333,-0.48333333333333334,0.03230874600359893,0.15331541218637992,0.5888982571621416,0.5129032258064515
FDX,2024Q3,Industrials,0.19487179487179487,0.5571232003016541,0.40923076923076923,0.9553846153846154,0.05952814520583964,-0.045454545454545456,0.07198106489059596,0.2,0.49090909090909096,0.06512853715199754,0.24032634032634032,0.4851421354110581,0.20923076923076922
FFIV,2023Q4,IT,0.11568627450980393,0.32287365952506664,0.2376470588235294,0.6,0.05830433443395929,0.0625,0.2781688163522631,0.075,0.2,0.06326127982377978,0.05318627450980393,0.04470484317280354,0.16264705882352942
FFIV,2024Q1,IT,0.11737089201877936,0.2902966102086742,0.13802816901408452,0.352112676056338,0.07295361170016804,0.23809523809523808,0.29810863480504063,0.05714285714285715,0.1142857142857143,0.06781320158336282,-0.12072434607645872,-0.007812024596366429,0.08088531187122737
FFIV,2024Q2,IT,0.19176706827309237,0.4314843959859516,0.27228915662650605,0.6939759036144578,0.06612858781436888,0.18518518518518517,0.1294130796773566,0.04444444444444446,0.02222222222222224,0.06508686129164164,0.006581883087907192,0.302071316308595,0.2278447121820616
FFIV,2024Q3,IT,0.20284237726098192,0.36944726450989646,0.25426356589147286,0.6093023255813954,0.06358284346506565,0.1111111111111111,-0.06329365219506954,0.044444444444444446,0.08888888888888889,0.07191067879473674,0.09173126614987082,0.432740916704966,0.2098191214470284
FICO,2023Q4,IT,0.14358974358974358,0.3554493814187411,0.28846153846153844,0.7230769230769231,0.04586614738367927,0.0,-0.10435861041052985,0.030769230769230767,0.061538461538461535,0.07529955424692264,0.14358974358974358,0.45980799182927096,0.25769230769230766
FICO,2024Q1,IT,0.0787878787878788,0.27782438547265803,0.13636363636363635,0.4727272727272727,0.0691177834863653,0.1111111111111111,0.08894429645604557,-0.022222222222222223,0.06666666666666667,0.06001461988304092,-0.03232323232323231,0.18888008901661246,0.15858585858585858
FICO,2024Q2,IT,0.1412878787878788,0.3653333847283978,0.3090909090909091,0.7227272727272728,0.05945714011752197,0.16666666666666666,0.029583966669936963,0.022222222222222223,0.044444444444444446,0.12017472766519292,-0.025378787878787862,0.33574941805846087,0.2868686868686869
FICO,2024Q3,IT,0.11415525114155252,0.3439603342980861,0.2547945205479452,0.6410958904109589,0.06168328491334766,0.11666666666666665,0.038831814378499974,-0.02,0.020000000000000007,0.09818411692553566,-0.0025114155251141357,0.3051285199195861,0.27479452054794523
FIS,2023Q4,IT,0.1823529411764706,0.48743301259203103,0.38088235294117645,1.0029411764705882,0.057835053647572576,0.0,0.11935749091207978,0.13333333333333336,0.35555555555555557,0.09188409056830106,0.1823529411764706,0.3680755216799513,0.2475490196078431
FIS,2024Q2,IT,0.22605633802816902,0.4382172000371444,0.4704225352112676,1.1690140845070423,0.06697161252970354,0.038461538461538464,0.1508671474428131,0.10769230769230768,0.3384615384615385,0.062498337375938344,0.18759479956663055,0.28735005259433133,0.3627302275189599
FIS,2024Q3,IT,0.14351851851851852,0.44351677506541215,0.3377777777777778,0.8444444444444444,0.06096026108336691,0.0,0.11310377319653826,0.12000000000000001,0.26666666666666666,0.07781435368896666,0.14351851851851852,0.3304130018688739,0.2177777777777778
FISV,2023Q4,Industrials,0.2284644194756554,0.5771991796529946,0.5101123595505618,1.3325842696629215,0.07674573931713921,0.125,0.18743181290725863,0.08333333333333333,0.2833333333333333,0.0572770493060348,0.1034644194756554,0.389767366745736,0.42677902621722846
FISV,2024Q1,Industrials,0.22979797979797978,0.5044199186236118,0.4393939393939394,1.0090909090909093,0.06869108007400995,0.4,0.20629452895373107,0.12000000000000002,0.2,0.13407655146785577,-0.17020202020202024,0.2981253896698807,0.31939393939393934
FISV,2024Q2,Industrials,0.22786458333333334,0.5617826731104287,0.496875,1.253125,0.05744822860253602,0.23809523809523808,0.21470104490539857,-0.05714285714285715,0.05714285714285714,0.05121852563454342,-0.01023065476190474,0.3470816282050302,0.5540178571428571
FISV,2024Q3,Industrials,0.222636815920398,0.5069299500032481,0.42686567164179107,1.056716417910448,0.06359696281196142,0.07692307692307693,0.18988757293957928,0.21538461538461537,0.41538461538461535,0.09190387972357279,0.14571373899732107,0.3170423770636689,0.2114810562571757
FIX,2023Q4,Industrials,0.06972789115646258,0.2723713472903687,0.24081632653061225,0.6530612244897959,0.04693653181499912,0.07142857142857142,0.33927225906934055,0.0,0.028571428571428574,0.09932712215320907,-0.0017006802721088454,-0.06690091177897184,0.24081632653061225
FIX,2024Q1,Industrials,0.09285714285714286,0.2465445924816387,0.19428571428571428,0.48000000000000004,0.05978081998969642,0.25,0.3674489837139845,0.0,0.0,0.1437908496732026,-0.15714285714285714,-0.12090439123234578,0.19428571428571428
FIX,2024Q2,Industrials,0.08602150537634408,0.20674701566777884,0.16129032258064516,0.44516129032258067,0.055928856944618494,0.2,0.25197988431900736,0.15999999999999998,0.36,0.06921907913287222,-0.11397849462365593,-0.045232868651228525,0.0012903225806451812
FIX,2024Q3,Industrials,0.2476190476190476,0.36283599175512793,0.2457142857142857,0.5657142857142857,0.0475085522236423,0.175,0.1249551191926002,0.1,0.22000000000000003,0.06501248808702223,0.07261904761904761,0.2378808725625277,0.14571428571428569
FTNT,2023Q4,IT,0.12878787878787878,0.27049933231583884,0.24318181818181817,0.6340909090909091,0.043111816003519605,0.0,0.06293825289855397,-0.05333333333333334,-0.05333333333333333,0.06504849100908211,0.12878787878787878,0.20756107941728485,0.2965151515151515
FTNT,2024Q1,IT,0.11835748792270531,0.29239913558695413,0.2985507246376812,0.782608695652174,0.04425355113593588,0.16666666666666666,0.18257497168249553,0.1111111111111111,0.19999999999999998,0.10585546419524745,-0.048309178743961345,0.1098241639044586,0.18743961352657007
FTNT,2024Q2,IT,0.13857677902621723,0.33602552436124744,0.2898876404494382,0.7955056179775282,0.05452317885118656,0.07142857142857142,0.07501659203054648,0.05714285714285715,0.1285714285714286,0.06782745114214632,0.06714820759764581,0.261008932330701,0.23274478330658105
FTNT,2024Q3,IT,0.16393442622950818,0.3460801330654592,0.32459016393442625,0.8131147540983606,0.054780481095494195,0.075,0.14745896491222082,0.18,0.5000000000000001,0.07871331283095986,0.08893442622950819,0.19862116815323838,0.14459016393442625
FTV,2023Q4,Industrials,0.17844444444444443,0.4359108087917169,0.33066666666666666,0.8426666666666667,0.06675960545639245,0.0625,0.048189157270826365,-0.17500000000000002,-0.15000000000000002,0.0477695785672128,0.11594444444444443,0.38772165152089055,0.5056666666666667
FTV,2024Q1,Industrials,0.2904320987654321,0.4652400441829943,0.3074074074074074,0.8814814814814815,0.04915336166757938,-0.1,-0.057174073904752765,0.059999999999999984,0.29999999999999993,0.06286221518419657,0.39043209876543206,0.5224141180877471,0.2474074074074074
FTV,2024Q2,Industrials,0.2243421052631579,0.496549215376083,0.3026315789473684,0.755263157894737,0.059940898482096404,0.15476190476190474,0.026265312518392276,-0.014285714285714287,0.05714285714285715,0.08493151962979548,0.06958020050125316,0.4702839028576907,0.3169172932330827
FTV,2024Q3,Industrials,0.2053921568627451,0.47315682392731745,0.27058823529411763,0.7029411764705883,0.07176070944450025,0.25,0.09690603005389371,-0.08000000000000002,-0.09333333333333334,0.05237968553185943,-0.04460784313725491,0.37625079387342375,0.35058823529411764
GD,2023Q4,Industrials,0.09325396825396826,0.3976209628550957,0.24047619047619045,0.6047619047619048,0.05458160631177839,0.13636363636363635,0.1379700455475937,0.07272727272727274,0.21818181818181817,0.06682582966997863,-0.0431096681096681,0.259650917307502,0.1677489177489177
GD,2024Q1,Industrials,0.0625,0.4108903884383229,0.20277777777777778,0.5972222222222222,0.03580378701029206,0.08333333333333333,0.19918394298292694,0.08333333333333333,0.3166666666666667,0.053051625896453465,-0.02083333333333333,0.21170644545539594,0.11944444444444445
GD,2024Q2,Industrials,0.11527777777777777,0.40332091425855954,0.3,0.7533333333333334,0.05407472702840437,0.09375,0.06487122375983742,0.1,0.2625,0.05654443528227851,0.02152777777777777,0.3384496904987221,0.19999999999999998
GD,2024Q3,Industrials,0.07981220657276995,0.2676154753639245,0.19999999999999998,0.49295774647887325,0.05714712639812419,0.14285714285714285,0.09273555262812541,0.1142857142857143,0.2571428571428571,0.02528436475804894,-0.0630449362843729,0.17487992273579908,0.08571428571428569
GDDY,2023Q4,IT,0.14859437751004018,0.4796117946213807,0.32289156626506027,0.7084337349397591,0.059605046287230755,0.1,0.05070744690019635,0.019999999999999997,0.06,0.0549819510041718,0.04859437751004017,0.42890434772118435,0.30289156626506025
GDDY,2024Q1,IT,0.23127853881278537,0.4090116068031894,0.36712328767123287,0.8767123287671232,0.07632617115112651,0.14285714285714285,0.13308317639998027,0.05714285714285714,0.11428571428571428,0.05587836252860882,0.08842139595564252,0.27592843040320914,0.3099804305283757
GDDY,2024Q2,IT,0.13970588235294118,0.44890018364907625,0.3588235294117647,0.8500000000000001,0.06576784058254664,0.09090909090909091,0.23955333740873772,0.09090909090909091,0.2,0.10406260406260404,0.04879679144385027,0.20934684624033853,0.2679144385026738
GDDY,2024Q3,IT,0.1518987341772152,0.41988084805964293,0.3341772151898734,0.7924050632911392,0.06657191841372055,0.20833333333333331,0.17072984928797394,0.14285714285714285,0.3428571428571429,0.05286512023643898,-0.05643459915611812,0.249150998771669,0.19132007233273057
GE,2023Q4,Industrials,0.1431159420289855,0.37797545594588405,0.28695652173913044,0.782608695652174,0.060495366640049765,0.0,0.01750964717939495,0.0,0.0,0.06468253968253965,0.1431159420289855,0.3604658087664891,0.28695652173913044
GE,2024Q1,Industrials,0.1817269076305221,0.44049385330269497,0.3349397590361446,0.8409638554216868,0.06352408693523734,0.17857142857142858,-0.10403781550537265,0.028571428571428574,0.17142857142857143,0.04920525902668758,0.0031554790590935244,0.5445316688080676,0.306368330464716
GE,2024Q2,Industrials,0.18209876543209877,0.44995316360318277,0.35185185185185186,0.9407407407407407,0.06954041678429548,0.125,0.08140043751336629,0.05,0.15000000000000002,0.03720238095238095,0.05709876543209877,0.3685527260898165,0.30185185185185187
GE,2024Q3,Industrials,0.1644927536231884,0.47914522094652057,0.3869565217391305,0.9630434782608697,0.06347445427982734,0.06944444444444443,-0.04332005488686267,-0.016666666666666666,-0.03333333333333333,0.06445613218032997,0.09504830917874398,0.5224652758333832,0.40362318840579714
GEN,2023Q4,IT,0.2721212121212121,0.4857842930423265,0.36363636363636365,0.9272727272727274,0.06253372416746691,0.13888888888888887,-0.036287049995735315,0.18333333333333335,0.3666666666666667,0.034304512005661404,0.13323232323232323,0.5220713430380618,0.1803030303030303
GEN,2024Q1,IT,0.2662037037037037,0.5684592058338845,0.47777777777777775,1.1611111111111112,0.05922086294704344,0.08333333333333333,0.05747416863838828,-0.06666666666666667,0.0,0.05882003798670463,0.1828703703703704,0.5109850371954963,0.5444444444444444
GEN,2024Q2,IT,0.304228855721393,0.5768844442817369,0.4298507462686567,1.0238805970149254,0.06498285323458086,0.07142857142857142,-0.01672751177102327,0.028571428571428574,0.08571428571428573,0.04064694564694561,0.2328002842928216,0.5936119560527602,0.40127931769722813
GEN,2024Q3,IT,0.2584745762711864,0.5120244901469451,0.4406779661016949,1.0847457627118644,0.05757796222729076,0.1875,0.34069949248805637,0.1,0.125,0.038615490789403815,0.07097457627118642,0.1713249976588887,0.3406779661016949
GLW,2023Q4,IT,0.17086834733893558,0.3699140412412083,0.30588235294117644,0.7394957983193278,0.08785607347789148,0.4583333333333333,0.09901289083063597,0.25,0.44999999999999996,0.08497601168126823,-0.28746498599439774,0.27090115041057233,0.05588235294117644
GLW,2024Q1,IT,0.23948948948948948,0.4997227335818582,0.36396396396396397,0.9603603603603604,0.06876788590225169,0.21428571428571427,0.27869684422122576,0.2857142857142857,0.6571428571428571,0.0496287046287046,0.025203775203775203,0.22102588936063244,0.07824967824967827
GLW,2024Q2,IT,0.2075,0.4538535372726619,0.39399999999999996,1.06,0.06919145702026466,0.21052631578947367,0.12296218748547527,0.24210526315789477,0.6,0.07845734082576186,-0.0030263157894736825,0.33089134978718665,0.1518947368421052
GLW,2024Q3,IT,0.23563218390804597,0.5809561360531069,0.40459770114942534,1.0160919540229885,0.07017033174088694,0.06666666666666667,0.10745288440957664,0.08,0.13999999999999999,0.03888827838827836,0.16896551724137931,0.4735032516435303,0.3245977011494253
GNRC,2023Q4,Industrials,0.15517241379310345,0.3387360946628554,0.19646017699115043,0.47256637168141596,0.06327120262445561,0.08333333333333333,0.03622697394651669,-0.09999999999999999,-0.21666666666666665,0.09060318204339941,0.07183908045977012,0.30250912071633873,0.2964601769911504
GNRC,2024Q1,Industrials,0.17049808429118773,0.37235890466976784,0.296551724137931,0.6735632183908046,0.062037369886137256,-0.10714285714285714,0.16309493553957763,-0.05714285714285715,-0.05714285714285715,0.06794174079888363,0.2776409414340449,0.2092639691301902,0.3536945812807882
GNRC,2024Q2,Industrials,0.17133333333333334,0.4965190155385062,0.37,0.9460000000000001,0.0648143246676284,0.14583333333333331,0.20426919637247914,0.175,0.325,0.08997656755009695,0.025500000000000023,0.29224981916602705,0.195
GNRC,2024Q3,Industrials,0.08236434108527131,0.34480362355730737,0.2697674418604651,0.6488372093023256,0.05301486342776961,0.08333333333333333,0.1361043218057602,0.1,0.32500000000000007,0.06997166682765057,-0.0009689922480620172,0.20869930175154716,0.16976744186046508
GOOGL,2023Q4,IT,0.16604938271604938,0.4090579415895735,0.4777777777777778,1.1592592592592594,0.0529951984578931,0.16666666666666666,0.09419808940341073,0.4666666666666666,0.8666666666666667,0.0224358974358974,-0.0006172839506172756,0.31485985218616275,0.011111111111111183
GOOGL,2024Q1,IT,0.2893081761006289,0.4564896488105351,0.38490566037735846,0.9547169811320755,0.0479593198493619,0.125,0.1195987557293847,0.05,0.05,0.06625718390804597,0.16430817610062892,0.3368908930811504,0.33490566037735847
GOOGL,2024Q2,IT,0.15517241379310345,0.42007688422494666,0.37586206896551727,0.9448275862068967,0.06059111799585428,0.2,0.09418148957192893,0.0,0.04,0.06694708994708992,-0.04482758620689656,0.32589539465301776,0.37586206896551727
GOOGL,2024Q3,IT,0.21825396825396826,0.5664749682644412,0.5015873015873016,1.307936507936508,0.05739141973553022,0.25,0.009560056030750275,-0.09999999999999999,-0.35,0.044666292669658596,-0.031746031746031744,0.5569149122336909,0.6015873015873016
GPN,2023Q4,Industrials,0.19061488673139157,0.5263426181209246,0.3436893203883495,0.8058252427184466,0.06757070717062158,0.1,0.19138909019529815,0.04,0.20000000000000004,0.07339905192846367,0.09061488673139156,0.3349535279256265,0.3036893203883495
GPN,2024Q1,Industrials,0.21515151515151515,0.5801062537357211,0.3757575757575758,0.8787878787878788,0.07351137115054714,0.19444444444444442,0.36160180484876037,0.26666666666666666,0.5333333333333333,0.05852271580723142,0.02070707070707073,0.21850444888696074,0.10909090909090913
GPN,2024Q2,Industrials,0.20374149659863944,0.5551630420116137,0.40816326530612246,0.9346938775510205,0.07047325646948267,0.15,0.17001728713512418,0.13999999999999999,0.36000000000000004,0.07245726495726493,0.05374149659863944,0.3851457548764895,0.26816326530612244
GPN,2024Q3,Industrials,0.2412280701754386,0.5231246365226087,0.41228070175438597,1.0315789473684212,0.07979445712248398,0.05555555555555555,0.038697515200409593,-0.04444444444444444,-0.04444444444444444,0.07386155962512132,0.18567251461988304,0.48442712132219906,0.4567251461988304
GRMN,2023Q4,IT,0.10303030303030304,0.4420194424942813,0.23636363636363636,0.6363636363636364,0.0702162114098663,0.125,0.21227405767422164,0.22499999999999998,0.44999999999999996,0.0605117882672809,-0.02196969696969696,0.22974538482005968,0.011363636363636381
